pair,strategy,regime,entry_bar,entry_time,entry_price,quantity,initial_stop_price,stop_price,entry_value,entry_fee,exit_bar,exit_time,exit_price,exit_value,exit_fee,pnl,return_pct,hold_bars,close_reason,open_time,close_time,profit,gross_profit,gain,holding_period,entry_rsi,entry_rsi_slope,entry_volatility,entry_rolling_gain,entry_quote_vol_per_unit_change,entry_rank_score,entry_sqn_30,entry_sqn_90,entry_btc_sqn_90_pct,entry_rs_ratio,entry_rs_ratio_mom60,entry_rs_sqn_90,entry_peak_count,entry_trough_count,entry_rs_ok,entry_higher_rsi,entry_LL,entry_lower_rsi,entry_HH,entry_qvpuc,entry_candle_return_1,entry_return_3,entry_return_6,entry_return_12,entry_candle_range_pct,entry_candle_body_pct,entry_close_location,entry_body_to_range,entry_upper_wick_to_range,entry_lower_wick_to_range,entry_ema7_distance,entry_ema7_slope_1,entry_ema7_slope_6,entry_ema7_high_distance,entry_ema7_high_slope_1,entry_ema7_high_slope_6,entry_ema25_distance,entry_ema25_slope_1,entry_ema25_slope_6,entry_ema50_distance,entry_ema50_slope_1,entry_ema50_slope_6,entry_ema100_distance,entry_ema100_slope_1,entry_ema100_slope_6,entry_ema200_distance,entry_ema200_slope_1,entry_ema200_slope_6,entry_ma25_distance,entry_ma25_slope_1,entry_ma25_slope_6,entry_ma50_distance,entry_ma50_slope_1,entry_ma50_slope_6,entry_ma100_distance,entry_ma100_slope_1,entry_ma100_slope_6,entry_ma200_distance,entry_ma200_slope_1,entry_ma200_slope_6,entry_fraction_emas_below_close,entry_ema25_ema50_spread,entry_ema50_ema200_spread,entry_range_position,entry_distance_above_max,entry_distance_from_min,entry_rolling_range_pct,entry_rolling_42_position,entry_rolling_42_range_pct,entry_swing_range_position,entry_prev_high_remaining,entry_distance_from_prev_high,entry_distance_from_prev_low,entry_boll_position,entry_boll_width_pct,entry_boll_upper_extension,entry_boll_lower_distance,entry_boll_mid_distance,entry_support_distance,entry_resistance_distance,entry_upper_trend_distance,entry_lower_trend_distance,entry_short_spread_pct,entry_ema7_distance_spreads,entry_ema7_high_distance_spreads,entry_ema25_distance_spreads,entry_ema50_distance_spreads,entry_ema100_distance_spreads,entry_ema200_distance_spreads,entry_max_distance_spreads,entry_min_distance_spreads,entry_prev_high_distance_spreads,entry_prev_low_distance_spreads,entry_nearest_support_distance_spreads,entry_nearest_resistance_distance_spreads,entry_quote_volume_ratio_7,entry_quote_volume_zscore_7,entry_quote_volume_ratio_20,entry_quote_volume_zscore_20,entry_quote_volume_ratio_42,entry_quote_volume_zscore_42,entry_quote_volume_change_1,entry_quote_volume_change_6,entry_volume_ratio_7,entry_volume_ratio_20,entry_volume_ratio_42,entry_qvpuc_ratio_20,entry_qvpuc_ratio_42,entry_obv_change_1_normalized,entry_obv_momentum_6
DCRUSDT,entry_momentum_hh_hl__exit_momentum_hh_hl,neutral,415,2020-12-09 07:59:59.999,24.73,97.87234924920604,22.671755952380952,24.877729761904764,2424.3973577465913,2.4243973577465914,420,2020-12-10 03:59:59.999,31.317282846858514,3065.096044323906,3.065096044323906,635.2091931752439,26.200704729593205,5,vol_take_profit,2020-12-09 07:59:59.999,2020-12-10 03:59:59.999,635.2091931752439,640.6986865773147,1.2620070472959322,0 days 20:00:00,25.7807400402505,-49.65476299687518,0.059142549053588254,1.3667610190052566,1461817.5254249873,0.8345786666102288,-1.0217648979214906,0.3966639139398525,0.9761904761904762,0.0014103277048653385,0.26594295739526475,0.10687197007433344,3.0,,1,1,1,1,1,1461817.5254249873,-0.02817620937635079,-0.05249042145593874,-0.08393836123870202,-0.06407296673352758,0.0574201374848363,-0.026769106348564456,0.1619718309859156,0.4661971830985903,0.37183098591549407,0.1619718309859156,-0.037338570132862875,-0.011855944681638642,-0.0427761926374588,-0.06514777615091978,-0.0053006179002146325,-0.03805376311776554,-0.06480810121335445,-0.005046375268675574,-0.0187726485926496,-0.05426820584158636,-0.002096605736097046,-0.005566451944679529,0.005587151951161454,0.00011351881653465234,0.004955736821502743,0.11611217077962738,0.0013219994296025384,0.010545306165493207,-0.06862757784067877,-0.0025153054676941844,-0.015437277769664415,-0.08998220784472483,3.4131794731440124e-05,0.006267130268059029,0.013989890820865394,0.0009823440790472926,0.007284878187418187,0.14056025070764205,0.0024634799590503853,0.017564207155810863,0.4,0.010539895371768086,0.17038037662121375,0.36869214171364945,-0.36676101900525665,0.21419328750505462,0.5809543065103112,0.0,0.36676101900525665,0.8049079754601222,0.19509202453987784,0.012858875859280283,-0.053052972098665635,-0.06106458241762593,0.11716065973207213,-0.12431502649438467,-0.007154366762312546,-0.0657346966283486,-0.01381780370862457,0.7158107561665993,0.06847284000539149,,0.059142549053588254,-0.6313317692653204,-1.1015381851717327,-1.0957948592075852,-0.917583139550084,0.09446924491027621,1.9632594914774424,-6.201305572286705,3.621644500154652,0.2174217389181016,-0.8970356020771959,-0.23363557928665615,-12.103143466440937,0.5488420683418186,-0.9953567265626244,0.41712430796623573,-1.1115437032368158,0.10428982677514764,-0.3524670345817002,-0.5500489938309675,-0.6095951130232284,0.5696510791088124,0.44095718272517315,0.1321974337111007,0.6516689796496221,0.37209304259786463,-1.0000000000000056,-0.860369112539942
TFUELUSDT,entry_break_boll_upper__exit_break_boll_upper,strong_bull,416,2020-12-09 11:59:59.999,0.017302,150853.1214750021,0.014948592261904758,0.017483999999999996,2610.4498406829025,2.6104498406829024,418,2020-12-09 19:59:59.999,0.01631888435942581,2461.7546446089736,2.4617546446089738,-153.76740055922073,-5.890456049482822,2,accelerated_stop_loss,2020-12-09 11:59:59.999,2020-12-09 19:59:59.999,-153.76740055922073,-148.69519607392886,0.9410954395051718,0 days 08:00:00,70.93367620381397,45.00633366143362,0.04824449141580119,1.709934165274639,17509267.826627832,1.3450245210653273,1.342999386610723,1.2504391019822232,0.9761904761904762,7.642936000711631e-07,-0.1469615767406932,-0.28687178729511187,,3.0,0,1,0,1,1,17509267.826627832,0.08191595797898965,0.23541592288468416,0.3043347154165097,0.4490787269681744,0.16974916194659567,0.0757137903132587,0.5580524344569296,0.4460333673816829,0.44194756554307035,0.11201906707524671,0.09957355716006971,0.03827241275942983,0.18082569991592723,0.01810224688628233,0.03264510605577353,0.22793469849619696,0.21385671246797247,0.023195216517540418,0.10501027486908399,0.28099474751625053,0.016210019116401853,0.074417827068183,0.3462282445987665,0.010814403322843447,0.05048239337712768,0.3964612469691523,0.006645829562289984,0.031215695831301016,0.23836319500635833,0.016758431682385888,0.0693833564340689,0.3064743960235815,0.01298203552373911,0.06306987919358464,0.37422089931799674,0.007595659995104809,0.03747358939838907,0.43227343659692413,0.004381410752912318,0.02174541672084218,1.0,0.06713803504827805,0.11546649945290179,0.9881684808329391,-0.005779678649867032,0.4827187608368975,0.4884984394867646,0.9861591695501731,0.4175817824528956,-14.343525179856092,15.343525179856092,0.4930643856201596,0.4609293723268987,1.0781534802760666,0.3933689070517126,0.030743149118483915,0.42411205617019654,0.22742760264434017,0.3024896153436207,-0.164952028667206,,0.266732169691365,0.04824449141580119,2.0639363010769984,0.37521893909640064,4.432769549269814,5.824390293483708,7.176534241282699,8.217751609239725,-0.11979976325284783,10.005676226877913,10.220117803100512,9.554031119414674,6.269930648383792,3.4190852432362964,1.25485608490028,0.27961223973286226,2.750328735465562,1.1740095023887174,4.044438191918844,1.8793187940228246,0.3143148719767894,1.808279136740362,1.2082353187881776,2.4896117336101384,3.3337176310625036,1.739755672028358,2.0747948593181986,1.0,0.5778597806510005
CTSIUSDT,entry_break_max__exit_break_max,neutral,418,2020-12-09 19:59:59.999,0.05941,43874.49458339148,0.05126708333333334,0.055929999999999994,2607.982603825193,2.607982603825193,421,2020-12-10 07:59:59.999,0.05286101220344008,2319.250193592423,2.319250193592423,-293.6596430301879,-11.260030745583578,3,accelerated_stop_loss,2020-12-09 19:59:59.999,2020-12-10 07:59:59.999,-293.6596430301879,-288.73241023277023,0.8873996925441642,0 days 12:00:00,88.15483036259332,76.1459094117882,0.040705829546092066,1.5067207709865584,4859546.182589811,0.9987306018777815,1.8669961524355692,0.7284476363651843,0.9761904761904762,2.457418122899284e-06,-0.27467833852468637,-1.3834570896479719,,4.0,0,1,0,0,1,4859546.182589811,0.09249724163295325,0.1977822580645161,0.30887860762282426,0.4165474487362899,0.09914155866015821,0.08618077764686079,0.9847198641765705,0.8692699490662139,0.015280135823429509,0.11544991511035656,0.12204536624294472,0.04858844878361146,0.1919210799818094,0.07496727808705406,0.02834125893398287,0.2187610543385048,0.22481074848134375,0.02476582015243789,0.09525026239429724,0.25795702698457973,0.014393240036882027,0.05300980963515434,0.2800741194187179,0.007921486702098468,0.028677311770443303,0.30688950935042586,0.004469854613095903,0.016599982921581935,0.25851540144756896,0.017705820927245597,0.06924473528355257,0.2795859282948989,0.007675319844233641,0.02517437626949759,0.2703315940077481,0.004057960272753958,0.016153115880029212,0.31327217640127825,0.0032409809500155706,0.01575726492321805,1.0,0.033146278503235975,0.0489324823658461,1.331357048748353,0.08466588116478707,0.340178421141222,0.2555125399764349,1.0,0.3363070190203669,6.072948328267474,-5.072948328267474,0.2809291365090052,0.3363070190203669,1.1706137763837785,0.36980177499553546,0.0630932773454127,0.43289505234094816,0.24799416484318043,0.3405513410606597,-0.26438422263367556,,0.2583740111092409,0.040705829546092066,2.998228204752594,1.841684076286101,5.522814569514812,6.3371028145364185,6.880442495382242,7.539202929224876,2.079944865609927,8.356995175740881,6.901447277739499,8.261888352860108,8.366156515126322,6.49499655410063,1.2506845601532013,0.5648811523329164,2.6673759643952977,1.6518672008816275,4.300427634773171,2.5605459383239246,-0.20860793686072066,2.265376246051328,1.1642346229159284,2.3283858321186375,3.5987529355806456,1.4322717924168569,1.594013335101082,1.0,0.621909836586419
THETAUSDT,entry_momentum_hh_hl__exit_momentum_hh_hl,neutral,418,2020-12-09 19:59:59.999,0.72801,3581.117601252054,0.6426363988095238,0.6967844,2607.181231179247,2.607181231179247,426,2020-12-11 03:59:59.999,0.6679919003335263,2392.157551778199,2.3921575517781988,-220.02301818400565,-8.439114839918037,8,stop_loss,2020-12-09 19:59:59.999,2020-12-11 03:59:59.999,-220.02301818400565,-215.02367940104796,0.9156088516008196,1 days 08:00:00,49.8256516673048,-69.50011292091789,0.03938803169239559,1.2215576442292477,74038004.23488082,1.1011518380257541,0.13193646850891086,0.17104862108105676,0.9761904761904762,4.065681771174698e-05,-0.37184182081799166,-0.31377155013538305,,3.0,0,1,0,0,1,74038004.23488082,0.014860249529518477,-0.02727078378450598,-0.03788920019030495,0.08132073790214789,0.04174393208884497,0.013008063076056769,0.5640013162224425,0.3116156630470576,0.43599868377755746,0.2523856531753849,-0.006573012796812758,-0.0021719690914280276,0.027024578113220343,-0.03853100133646715,-0.006483162154673705,0.03431451772530725,0.020833232047741426,0.0017761900995247881,0.025259055374963868,0.04821987882490582,0.0020721557490879228,0.019673777460278208,0.07606550076736755,0.0016659588149270377,0.013442306739305243,0.09688749278701583,0.0010793723598025995,0.008091648219892056,0.022026071070450993,-0.0003611182872994556,0.014157686590252627,0.05946978750292008,0.0024375946489454403,0.01909824856567388,0.08843024134284051,0.0010625596313320607,0.008370470509240446,0.10811115231933374,0.0004314940920131516,0.0047809202671869055,0.8,0.027386646777164392,0.04866761396211002,0.7703831297630234,-0.06042499416216806,0.20273073172071812,0.26315572588288616,0.6858305956291961,0.19233252290490518,0.9379130655821051,0.062086934417894944,-0.013420145327673995,0.20273073172071812,0.6576354188374997,0.16071613458921447,-0.05502351210469245,0.10569262248452202,0.025334555189914783,0.0923550457073351,0.014979680420402356,,0.044073570417988844,0.03938803169239559,-0.1668784276438411,-0.9782413510118632,0.5289229025314197,1.2242266686866543,1.93118309037141,2.4598206263178497,-1.5340952966135128,5.147013521872892,-0.34071632298053983,5.147013521872892,2.3447489437550524,-0.3803104592122686,0.4247231236387819,-1.8024245004725763,0.7644343657957968,-0.29913963104640134,1.0153284831547988,0.018206902731058374,-0.4855694590796257,-0.6114490417451375,0.4368829617731601,0.767496070473034,0.9969790666954642,1.5381066617337422,1.8612828096036225,1.000000000000002,-0.3452545097678206
HBARUSDT,entry_break_ema100__exit_break_ema100,neutral,419,2020-12-09 23:59:59.999,0.0365,71033.6346853308,0.03334693452380953,0.034695399999999994,2594.4718435257487,2.5944718435257488,427,2020-12-11 07:59:59.999,0.03339761066230229,2372.35367514889,2.37235367514889,-227.08499389553344,-8.752648230205384,8,stop_loss,2020-12-09 23:59:59.999,2020-12-11 07:59:59.999,-227.08499389553344,-222.11816837685865,0.9124735176979462,1 days 08:00:00,51.677980903106345,74.56478244756684,0.04214938030006518,1.1756168359941945,3856693.991470848,0.5122803870728194,0.26655761398339767,-0.005819364084799609,0.9761904761904762,1.9685803784851964e-06,-0.34995288590887175,-1.9214935979367682,2.0,,0,1,0,0,1,3856693.991470848,0.035167328417470056,0.022408963585434094,0.00717439293598221,-0.07758402830427102,0.05013698630136982,0.033698630136986166,0.7759562841530049,0.6721311475409815,0.2240437158469951,0.10382513661202342,0.011966093176861255,0.004053368370421362,-0.037527180903828006,-0.008300038928768213,0.0009705061348408428,-0.04615225240065213,-0.008811608491987512,-0.0007273574197805832,-0.01927505372805205,-0.002427061879651188,-9.88141332751713e-05,-0.0070694180967281195,0.02420931060076136,0.00050146229187642,9.596969076763884e-06,0.05973282383016004,0.0006388752461743419,0.002338296401186657,-0.0210410958904109,-0.0007185988395165266,-0.0061124563967444034,-0.014915068493150508,0.0008050877221421615,0.0029836844983783806,0.023619178082190766,0.0008059714905137572,0.00396369291099008,0.08015890410958788,0.0008346697986656437,0.00462602783994992,0.6,0.0063845466123363245,0.06215988570981123,0.5694294940796552,-0.10958904109589052,0.14493150684931497,0.2545205479452055,0.33884297520661094,0.16575342465753426,0.6612499999999994,0.3387500000000005,-0.07424657534246587,0.14493150684931497,0.3584097309001313,0.16751292132853876,-0.10747466027288233,0.06003826105565644,-0.023718199608612944,-0.028142072020342915,0.11809440711979764,0.04931506849315058,,0.04214938030006518,0.2838972504856198,-0.19691959572547682,-0.20905665585726027,-0.05758238584702122,0.5743693128680214,1.4171696809043635,-2.600015476282602,3.438520467383736,-1.7615104851814642,3.438520467383736,-0.6676746329364038,-2.8018064863367638,1.2010910568229842,1.4499706025439885,0.9936107868312115,-0.010997477724607999,1.0643946939767766,0.08189818521343302,0.30411038724346406,0.2340359901860496,1.1891000561525347,1.046838454876584,1.1177354688533174,0.8145900309508252,0.7716154157251489,0.9999999999999922,0.04987631207030284
CTKUSDT,entry_three_green_candles__exit_three_green_candles,neutral,420,2020-12-10 03:59:59.999,1.1407,2327.2386446346713,1.0568556547619048,1.1470638095238095,2655.153052139206,2.655153052139206,423,2020-12-10 15:59:59.999,1.0833352614620395,2521.179685569864,2.521179685569864,-139.14969930705092,-5.240741176669294,3,accelerated_stop_loss,2020-12-10 03:59:59.999,2020-12-10 15:59:59.999,-139.14969930705092,-133.97336656934203,0.947592588233307,0 days 12:00:00,53.155345393182365,60.89889968755021,0.05620713262950492,1.2309793211080766,14935650.6896694,1.1068394739572982,0.5507729630509034,0.07528301640772905,0.9761904761904762,6.139274095423834e-05,,0.0,3.0,4.0,0,1,1,1,0,14935650.6896694,0.002108407274004964,0.008933309747036988,-0.021278421278421167,0.022499103621369754,0.06303147190321738,0.003243622337161424,0.6286509040333809,0.05146036161335233,0.3713490959666192,0.5771905424200285,0.0027022003353864357,0.0009039904629049023,-0.01950560450090444,-0.032191681410488726,-0.0028289799485311518,-0.019642085127052566,0.015180416485604399,0.001286186626525021,0.00341230431548345,0.016577516034838705,0.0006885130139107076,0.0017256389218565094,0.020954552519335777,0.00043257175909872103,0.0013464208827858037,0.06707576145574484,0.0007231195238239785,0.0037454959148410794,0.034424476198824966,0.0030087567205279164,0.014221151614934868,0.004719908827912345,-0.0007797909174600548,-0.0044406250548064685,0.022545805207329336,-0.0007501216595166005,-0.003371608056820241,0.04769483650390101,0.0017470490593878285,0.009986955547518273,1.0,0.0013970995492343069,0.050498245420906133,0.6001786245906522,-0.11773472429210122,0.1767335846410099,0.2944683089331111,0.4877533783783788,0.2075918295783292,0.07572016460905343,0.9242798353909466,-0.1968966424125536,0.016130446217235007,0.6274842290191084,0.20610073494584774,-0.07677577417808085,0.12932496076776687,0.026274593294843013,0.04477367698197011,-0.0012990428524749186,0.31086175155606166,0.07384354636042201,0.05620713262950492,0.04807575496153249,-0.572733030568976,0.2700798951205654,0.2949361630686821,0.37280949123414386,1.1933674307472968,-2.0946580760161124,3.144326642776237,-3.503054384759636,0.2869821935867196,0.7965835453144424,0.023111708277981247,0.7406484155946007,-1.0236835271261937,0.831539978893242,-0.2638271867934536,1.0382141000629201,0.058958538897106325,0.43916938028732844,-0.3146942109596722,0.7402963552062265,0.8378041978040631,1.050244218799114,1.0655109373359888,1.0501080125230178,0.9999999999999994,0.19021534990414435
TFUELUSDT,entry_momentum_hh_hl__exit_momentum_hh_hl,neutral,421,2020-12-10 07:59:59.999,0.01506,174218.10897247706,0.012483422619047616,0.015227999999999998,2624.0843293643366,2.6240843293643366,426,2020-12-11 03:59:59.999,0.014465615809232151,2520.172231406794,2.520172231406794,-109.05635451831404,-4.155977507961113,5,stop_loss,2020-12-10 07:59:59.999,2020-12-11 03:59:59.999,-109.05635451831404,-103.91209795754276,0.9584402249203888,0 days 20:00:00,45.22977288784451,-76.86085656993676,0.05400145449946259,1.658280922431866,19145487.176929202,2.2924618516233255,0.735927397945716,0.8441995111945237,0.9761904761904762,9.0959200227816e-07,0.016850385267052292,0.04204929044225143,,3.0,1,1,0,1,1,19145487.176929202,-0.005021141649048655,-0.07726242264567107,-0.05827913956978481,0.06370956349766921,0.08293492695883123,-0.005710491367861837,0.08726981585268204,0.06885508406725331,0.8438751000800646,0.08726981585268204,-0.04342657561848982,-0.013683237035713725,0.04725786918326791,-0.12035089891882807,-0.013111432026675973,0.02557530786829587,0.04552659339294169,0.003990706318658832,0.08130767955620999,0.1313388608099475,0.006209622999402864,0.06863763938502543,0.21928338730201188,0.005706612946636103,0.05067246908754108,0.28858969193115774,0.004093660337567195,0.03280981208235034,0.0737290836653393,0.008709108263674104,0.07630796010073593,0.1629893758300137,0.008188434775653786,0.06414027149321311,0.2580013280212468,0.005455345437727965,0.03991304355918368,0.33621978751659903,0.002959758323191508,0.022144784919766902,0.8,0.0858122674170058,0.15725083112121022,0.7229058211074302,-0.1555112881806109,0.4057104913678619,0.5612217795484729,0.6609727851766068,0.4586985391766269,-10.311151079136673,11.311151079136673,0.4175962815405047,0.3806772908366534,0.5996722420791255,0.47969149582926174,-0.19203382101903885,0.2876576748102229,0.04781192689559196,0.19865041996516095,-0.04063745019920305,,0.028867861885790245,0.05400145449946259,-0.8041741842142788,-2.228660320992387,0.8430623547999946,2.432135616111128,4.060694093048811,5.344109609751895,-2.8797611031413703,7.512954884796659,7.7330561817489665,7.04938958339431,3.6786123967667925,0.7525251046637543,0.5467434435804269,-0.870139160538323,0.6279677869481818,-0.31274113851529645,0.9667400117028798,-0.023747803840702283,-0.3175422481263176,-0.6409012368445509,0.584380158048443,0.6441675138705335,0.9096342606785944,1.4928467132239984,1.8805067275342384,-1.0,-0.09652197215554413
CTSIUSDT,entry_momentum_hh_hl__exit_momentum_hh_hl,neutral,423,2020-12-10 15:59:59.999,0.04992,51993.52237416394,0.04006342261904762,0.0482972,2596.4708431827307,2.596470843182731,427,2020-12-11 07:59:59.999,0.04642040748820857,2413.5604953559796,2.4135604953559797,-187.9203791652899,-7.237530883841497,4,stop_loss,2020-12-10 15:59:59.999,2020-12-11 07:59:59.999,-187.9203791652899,-182.91034782675115,0.9276246911615851,0 days 16:00:00,43.20950260015993,-82.39622640661604,0.04561822725885218,1.5067207709865584,7062606.400428496,1.6234287453248202,0.9487086673666565,-0.013686914733811058,0.9761904761904762,3.064513345356955e-06,-0.05699663754626527,-0.9076211633289694,,4.0,0,1,0,0,1,7062606.400428496,-0.009916699722332445,-0.08721886999451456,-0.08201544685546158,0.10933333333333328,0.06971153846153855,-0.009214743589743632,0.5804597701149421,0.13218390804597746,0.2873563218390804,0.5804597701149421,-0.04187258606614572,-0.013219483412779676,0.0455929086442497,-0.0961842687391642,-0.0199486418615632,0.023950010384777398,0.03380305975635783,0.002923998413901785,0.0732417812820052,0.08523401204308222,0.0038176107869261067,0.050757074262289814,0.12395315976422579,0.002866607590526149,0.030578953551485988,0.16366416841321074,0.001970628750096459,0.018427607274549507,0.06798878205128374,0.008785623840002588,0.07487085655143111,0.12065304487179378,0.003649050926666897,0.03350771534451846,0.12248597756410871,0.0012067826671267046,0.014617458493922264,0.17349358974358814,0.001740819423369011,0.01456966018880368,0.8,0.05143095228672439,0.07843015637012854,0.5304304799604157,-0.19010416666666663,0.21474358974358976,0.4048477564102564,0.525025025025025,0.4002403846153846,3.1884498480243146,-2.1884498480243146,0.1442307692307692,0.21013621794871795,0.592547430658104,0.457331579454894,-0.18634092709008404,0.27099065236480996,0.042324862637362966,0.21518740329354558,-0.1245405982905983,,0.08859174679487185,0.04561822725885218,-0.9178915662054881,-2.108461343606896,0.7409989775479136,1.8684200847928087,2.7171849326997415,3.587692425760623,-4.167285273668258,4.707407601024631,3.1616916723299746,4.606409117047423,4.717136465485704,2.73006220921115,0.44741935747181777,-1.3998268493305965,0.7106097833300178,-0.36994385877108904,1.2256721538706472,0.1923409067568921,-0.1884042468347833,-0.7198108869690631,0.4989959694411,0.7451663455901805,1.2232371568801266,1.9120105333709623,2.058459560454596,-0.9999999999999991,-0.5435133614395616
ZILUSDT,entry_three_green_candles__exit_three_green_candles,neutral,424,2020-12-10 19:59:59.999,0.03333,76376.11261090371,0.02890994047619047,0.031583999999999994,2545.800554967867,2.545800554967867,428,2020-12-11 11:59:59.999,0.02991823109406648,2285.0381871594627,2.2850381871594627,-265.5932065505317,-10.432600701270726,4,stop_loss,2020-12-10 19:59:59.999,2020-12-11 11:59:59.999,-265.5932065505317,-260.7623678084042,0.8956739929872928,0 days 16:00:00,69.3605568329928,79.29690974474526,0.04872630120154884,1.214624238320921,35083220.21746192,0.3809799939415553,-0.17818948828446937,0.17077860663214064,0.9761904761904762,1.674641664437407e-06,-0.04096872527090212,0.004602645915364429,3.0,2.0,0,0,0,1,1,35083220.21746192,0.07585539057456425,0.10181818181818181,0.05843124801524291,0.04091193004372262,0.08820882088208816,0.07170717071707171,0.9081632653061226,0.8129251700680277,0.0918367346938774,0.09523809523809496,0.05540375536626384,0.019940992984880834,-0.005947222189484513,0.03603436219901939,0.015498196932241859,-0.011970402027974059,0.03788784699353923,0.003292460161877564,-0.01789871933256937,0.04553675172910617,0.001951116882380699,-0.00635417601192001,0.09994916548721088,0.0022484452959921075,0.004423997514029665,0.19189829620238238,0.002392322623792298,0.009473370597116837,0.016981698169814395,-0.0009635438900340576,-0.025426249598438755,0.017419741974196604,0.0015719615878646565,0.006917883189236695,0.09612661266126526,0.00280609018101452,0.014784149397720103,0.23314581458145742,0.0024906111802946995,0.012897383667937579,1.0,0.00764890473556694,0.1463615444732762,0.8003132341425213,-0.07650765076507662,0.30663066306630665,0.38313831383138325,0.597791798107255,0.19021902190219028,0.9428044280442802,0.057195571955719775,-0.018601860186018677,0.30663066306630665,0.631685714208544,0.21915838808698715,-0.0807191651834654,0.13843922290352173,0.02886002886002821,0.18166411235718155,-0.0018573285900018908,0.18337833783378357,0.09642964296429637,0.04872630120154884,1.1370400379272527,0.7395259092203367,0.7775646018527445,0.9345415228779711,2.0512364579816253,3.9382898243932907,-1.5701510042515745,6.292918926843557,-0.3817622049552858,6.292918926843557,3.7282557443824005,0.0381175780677326,1.748267600522367,2.097049534865381,1.3625507798504441,0.9205246520027688,1.4708670653306304,1.1464164826238543,1.01545145897366,1.2199538326944652,1.6857147238672863,1.3664807229608065,1.4921433063616487,0.7647900457916054,0.7693108875857355,0.999999999999998,0.3901923849356499
THETAUSDT,entry_momentum_hh_hl__exit_momentum_hh_hl,neutral,426,2020-12-11 03:59:59.999,0.66803,3691.9295645565335,0.6238746130952382,0.6712727999999999,2466.4647293614885,2.4664647293614888,435,2020-12-12 15:59:59.999,0.6989866664441883,2580.6095390761147,2.580609539076115,109.09773544618838,4.423243282073257,9,trailing_stop,2020-12-11 03:59:59.999,2020-12-12 15:59:59.999,109.09773544618838,114.14480971462626,1.0442324328207326,1 days 12:00:00,21.32293460167064,-68.94898677303597,0.03987292415581561,1.176596101382348,41945883.07008142,0.761053362396323,-0.47003827754416844,0.23217496172702665,0.9682539682539683,3.72464410398896e-05,-0.4316109406433126,-0.5764783322075037,2.0,2.0,0,1,0,0,1,41945883.07008142,-0.017487351453112088,-0.05453181612318836,-0.06516932549678145,-0.13467616580310882,0.04094127509243595,-0.01847222430130386,0.3970749542961604,0.4511882998171855,0.1517367458866541,0.3970749542961604,-0.03982068413629377,-0.012604343281994224,-0.043984100270469284,-0.06885528806688115,-0.01358792572559564,-0.0428481777723585,-0.05623916162712788,-0.004417459718575101,-0.011443847724677103,-0.03971291792986424,-0.0015565953421042833,-0.000527912187262003,-0.012870835278070961,-0.0002566468820409673,0.0032133688708799735,0.010906066015993095,0.00011082956612806782,0.0031063012129335377,-0.06069068754397424,-0.001768314708174512,-0.0029947871230343592,-0.042644791401582366,0.0008883462820366006,0.010939050296292496,0.00421193658967599,-0.00027126670882704484,0.0011294787481912483,0.02637890513898806,0.0003327479931880539,0.0008997059124287166,0.2,0.01652624369726364,0.050618983945857336,0.4573024324042174,-0.1556367229016661,0.13114680478421623,0.28678352768588233,0.10270130318460359,0.17345029414846644,0.5567488561260803,0.4432511438739197,-0.10441147852641346,0.13114680478421623,0.08042562497155958,0.16500189351236247,-0.15173151310514,0.013270380407222475,-0.06923056634895876,0.01086088472882505,0.10611103864026639,0.04643005054663218,0.02366660179932071,0.03987292415581561,-0.9986898372610522,-1.7268682827928075,-1.4104599253206564,-0.9959870957714039,-0.32279637249012,0.27352059691870895,-3.9033185099108394,3.2891193099287146,-2.6186060023687694,3.2891193099287146,0.27238746489680143,-2.661230418556842,1.0458912735297816,0.13099421784922166,0.547330171690427,-0.692311415309868,0.7327591742512494,-0.36943051386202175,0.21266637014239098,-0.22503656742310174,1.0957546047011564,0.5992109419922161,0.7870400227004316,0.7466061748640198,0.9055916633929594,-0.9999999999999977,-0.4123563506617575
